A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,CLASS
105.4776187,105.4783945,8.615983674,3.769308015,44.0292549,37.96518128,0,0,0,0,0,0,0,0,0,0,4
105.4980443,105.4275062,8.679615081,3.815344154,44.07753032,37.98842231,0,0,0,0,0,0,0,0,0,0,4
105.6706039,105.5282175,8.62611711,3.824547387,44.18265743,37.85846396,0,0,0,0,0,0,0,0,0,0,4
105.6158143,105.4901669,8.822921964,3.754385862,44.02309317,38.0749764,0,0,0,0,0,0,0,0,0,0,4
105.5945601,105.4799671,8.714893593,3.599768864,44.00226778,38.0029774,0,0,0,0,0,0,0,0,0,0,4
105.5403447,105.6325861,8.693898585,3.778024647,44.10185943,38.09700997,0,0,0,0,0,0,0,0,0,0,4
105.6031511,105.6446969,8.498668043,3.702859738,43.91135535,37.99136601,0,0,0,0,0,0,0,0,0,0,4
105.5603032,105.4928586,8.680965609,3.708428378,44.1681098,37.94907271,0,0,0,0,0,0,0,0,0,0,4
105.4817178,105.4520963,8.463825582,3.806781729,44.0466896,38.04743659,0,0,0,0,0,0,0,0,0,0,4
105.5962869,105.6912868,8.716499957,3.759139661,44.02725399,37.98488293,0,0,0,0,0,0,0,0,0,0,4
105.4421259,105.5375859,8.655559695,3.624908743,44.09763427,37.99496195,0,0,0,0,0,0,0,0,0,0,4
105.5144239,105.4597334,8.597819321,3.849859642,44.06225278,37.98335838,0,0,0,0,0,0,0,0,0,0,4
105.3315066,105.3358745,8.500259755,3.926194977,44.04640653,38.10396982,0,0,0,0,0,0,0,0,0,0,4
105.5388005,105.4873402,8.697724812,3.764064992,44.02481069,38.05539624,0,0,0,0,0,0,0,0,0,0,4
105.4786032,105.3643983,8.714562927,3.923225805,44.01617144,37.84711359,0,0,0,0,0,0,0,0,0,0,4
105.5340745,105.5423729,8.708152072,3.876035012,44.05869648,37.89855036,0,0,0,0,0,0,0,0,0,0,4
105.4814791,105.5802963,8.496000317,3.638603853,44.09508695,38.06254085,0,0,0,0,0,0,0,0,0,0,4
105.5276018,105.4986177,8.744841708,3.889533182,43.89061165,37.99017292,0,0,0,0,0,0,0,0,0,0,4
105.432521,105.574395,8.497675435,3.804495161,43.88656271,37.87820065,0,0,0,0,0,0,0,0,0,0,4
105.3019362,105.5778172,8.635964507,3.859980877,44.02296775,38.07285392,0,0,0,0,0,0,0,0,0,0,4
105.5308518,105.510212,8.641265908,3.809719343,44.03125378,38.12944722,0,0,0,0,0,0,0,0,0,0,4
105.3328363,105.4588364,8.515241922,3.759441755,44.06097856,37.97258303,0,0,0,0,0,0,0,0,0,0,4
105.5095193,105.4604121,8.530578218,3.807821325,43.98277305,37.97861848,0,0,0,0,0,0,0,0,0,0,4
105.4077257,105.6585924,8.725320814,3.553887286,43.94352153,38.0058343,0,0,0,0,0,0,0,0,0,0,4
105.5692064,105.357678,8.529918152,3.863528089,43.8997867,37.87416854,0,0,0,0,0,0,0,0,0,0,4
105.5471584,105.5447826,8.697991406,3.961506233,43.99176278,38.14245602,0,0,0,0,0,0,0,0,0,0,4
105.6168032,105.4294883,8.621648614,3.717835548,44.05019213,37.89209565,0,0,0,0,0,0,0,0,0,0,4
105.5470134,105.4516205,8.613304857,3.891760399,44.12996191,37.99239603,0,0,0,0,0,0,0,0,0,0,4
105.49295,105.3845298,8.695690035,3.879479722,44.19502455,38.05420496,0,0,0,0,0,0,0,0,0,0,4
105.3690531,105.6786566,8.619290006,3.729457437,43.8552608,38.04901269,0,0,0,0,0,0,0,0,0,0,4
105.6105317,105.5834431,8.617875916,3.926059662,43.99801713,38.00646613,0,0,0,0,0,0,0,0,0,0,4
105.5458249,105.64236,8.431552449,3.718479167,43.93832202,37.89256889,0,0,0,0,0,0,0,0,0,0,4
105.6151538,105.5016682,8.541309638,3.833225796,43.89731606,37.88534579,0,0,0,0,0,0,0,0,0,0,4
105.4925229,105.4226394,8.622375228,3.744738977,43.88162898,37.85401034,0,0,0,0,0,0,0,0,0,0,4
105.5373676,105.4788781,8.6024019,3.706228613,43.9700693,38.08587186,0,0,0,0,0,0,0,0,0,0,4
105.4088638,105.645629,8.676865636,3.7875275,44.09553626,37.89423949,0,0,0,0,0,0,0,0,0,0,4
105.5239162,105.4289596,8.609453169,3.928195102,43.90627019,38.01625059,0,0,0,0,0,0,0,0,0,0,4
105.7962673,105.5019459,8.590205335,3.870884493,44.09091092,38.16215902,0,0,0,0,0,0,0,0,0,0,4
105.4823617,105.5742394,8.586741489,3.779055812,43.99648579,37.73447711,0,0,0,0,0,0,0,0,0,0,4
105.5837851,105.6326505,8.58214908,3.846953024,44.01762971,37.96619293,0,0,0,0,0,0,0,0,0,0,4
105.5315552,105.5089423,8.790418332,3.606247963,44.13431476,37.90830158,0,0,0,0,0,0,0,0,0,0,4
105.3998285,105.5096614,8.545093856,3.810721091,44.04330089,38.12971427,0,0,0,0,0,0,0,0,0,0,4
105.5781634,105.4219906,8.390041873,3.839150181,44.01930292,37.84649145,0,0,0,0,0,0,0,0,0,0,4
105.5557456,105.5147712,8.563935535,3.900790562,44.02456789,37.98767643,0,0,0,0,0,0,0,0,0,0,4
105.4695025,105.659776,8.468764282,3.823571899,44.05903815,37.99994663,0,0,0,0,0,0,0,0,0,0,4
105.3662615,105.3840338,8.525474891,3.713759434,44.08547809,38.13674339,0,0,0,0,0,0,0,0,0,0,4
105.434679,105.5391493,8.729430906,3.796927343,43.91711055,38.06876729,0,0,0,0,0,0,0,0,0,0,4
105.4211873,105.7077233,8.662345174,3.857029492,44.19946467,38.21375843,0,0,0,0,0,0,0,0,0,0,4
105.5039077,105.4911846,8.607215669,3.899459205,44.12109961,37.85074223,0,0,0,0,0,0,0,0,0,0,4
105.375437,105.7333173,8.724884495,3.787780848,43.97678272,38.02169212,0,0,0,0,0,0,0,0,0,0,4
105.5661664,105.5330208,8.606140308,3.770080246,43.91008292,38.08711557,0,0,0,0,0,0,0,0,0,0,4
105.442623,105.4943435,8.563461053,3.936160808,44.08202349,37.81583662,0,0,0,0,0,0,0,0,0,0,4
105.4681572,105.5712401,8.660986202,3.746889025,44.13828538,38.0067347,0,0,0,0,0,0,0,0,0,0,4
105.5206331,105.6064379,8.613475596,3.701547811,44.14078298,37.81347558,0,0,0,0,0,0,0,0,0,0,4
105.429449,105.5107802,8.546681646,3.757872143,44.12458804,37.97926976,0,0,0,0,0,0,0,0,0,0,4
105.443671,105.4753816,8.546789362,3.827118955,43.99010714,37.88821131,0,0,0,0,0,0,0,0,0,0,4
105.552706,105.527569,8.72775711,3.650823075,43.84946553,37.97710514,0,0,0,0,0,0,0,0,0,0,4
105.6074625,105.4369234,8.701080548,3.817959897,43.98162516,38.20147658,0,0,0,0,0,0,0,0,0,0,4
105.5922367,105.7316879,8.614494283,3.648557566,43.82835741,37.93989277,0,0,0,0,0,0,0,0,0,0,4
105.5171081,105.4978654,8.630398658,3.774998984,43.99222341,37.980169,0,0,0,0,0,0,0,0,0,0,4
105.4682346,105.6737704,8.559950761,3.621468908,44.09508106,38.06347911,0,0,0,0,0,0,0,0,0,0,4
105.5814324,105.475594,8.590177824,3.815356091,43.99585285,38.32889827,0,0,0,0,0,0,0,0,0,0,4
105.4419392,105.62524,8.653606775,3.738781515,44.00350583,37.94646626,0,0,0,0,0,0,0,0,0,0,4
105.398208,105.5794437,8.515362133,3.676538699,43.88059299,38.15384334,0,0,0,0,0,0,0,0,0,0,4
105.4819696,105.4592037,8.726096435,3.795860325,43.97186083,37.91116366,0,0,0,0,0,0,0,0,0,0,4
105.4036692,105.7021727,8.727898576,3.730874006,44.00389669,38.08145937,0,0,0,0,0,0,0,0,0,0,4
105.3950255,105.4400248,8.588838583,3.779666638,43.84426777,37.89061196,0,0,0,0,0,0,0,0,0,0,4
105.4047404,105.816884,8.706004684,3.792625983,44.15006161,37.96973301,0,0,0,0,0,0,0,0,0,0,4
105.7731831,105.4029039,8.64765688,3.646298021,43.90445532,38.18064216,0,0,0,0,0,0,0,0,0,0,4
105.5150116,105.6125768,8.431813666,3.699517088,44.07216083,38.0456791,0,0,0,0,0,0,0,0,0,0,4
105.3602933,105.393109,8.808560002,3.873829145,44.27462297,37.99338426,0,0,0,0,0,0,0,0,0,0,4
105.5658171,105.538365,8.639835196,3.890090497,43.93647819,37.99010411,0,0,0,0,0,0,0,0,0,0,4
105.521778,105.5140915,8.508420361,3.860092567,44.0435397,38.16707998,0,0,0,0,0,0,0,0,0,0,4
105.432572,105.5267492,8.872532512,3.773004009,43.82848583,38.06232807,0,0,0,0,0,0,0,0,0,0,4
105.4615519,105.4387868,8.658962708,3.853487775,44.03877786,38.06031465,0,0,0,0,0,0,0,0,0,0,4
105.4061482,105.6143008,8.705642169,3.822810627,44.03108682,37.86985202,0,0,0,0,0,0,0,0,0,0,4
105.338099,105.5039868,8.655200729,3.825997003,44.07038618,38.06723282,0,0,0,0,0,0,0,0,0,0,4
105.4574266,105.6729012,8.619636057,3.932629407,44.07718189,37.98534136,0,0,0,0,0,0,0,0,0,0,4
105.4657652,105.4543007,8.567749292,3.933504823,44.16840974,38.08912135,0,0,0,0,0,0,0,0,0,0,4
105.5844123,105.5614034,8.593870684,3.676013982,43.92314156,37.81503098,0,0,0,0,0,0,0,0,0,0,4
105.4481793,105.4470325,8.644206779,3.764063974,43.88521798,37.99740208,0,0,0,0,0,0,0,0,0,0,4
105.3861895,105.5792017,8.753034405,3.960742338,43.79678374,38.04268481,0,0,0,0,0,0,0,0,0,0,4
105.6276417,105.6281367,8.50134661,4.059282381,44.0535687,37.96866621,0,0,0,0,0,0,0,0,0,0,4
105.5176331,105.5568356,8.657523386,3.832464995,43.99138327,37.91244302,0,0,0,0,0,0,0,0,0,0,4
105.6017272,105.5488461,8.597280939,3.649131731,44.07179188,37.89756275,0,0,0,0,0,0,0,0,0,0,4
105.541932,105.5999093,8.534490311,3.724309186,44.09051458,38.08190999,0,0,0,0,0,0,0,0,0,0,4
105.6625417,105.5081616,8.56468857,3.640198338,44.21012895,38.08888255,0,0,0,0,0,0,0,0,0,0,4
105.7399241,105.4677612,8.498905231,3.714647944,44.21900038,38.01970017,0,0,0,0,0,0,0,0,0,0,4
105.4731883,105.5935374,8.601660571,3.973809008,44.01264751,37.87905617,0,0,0,0,0,0,0,0,0,0,4
105.4190057,105.4782532,8.612113747,3.836680769,43.9971075,38.01184158,0,0,0,0,0,0,0,0,0,0,4
105.5880333,105.6762242,8.654758521,3.728773701,43.81439111,38.2122586,0,0,0,0,0,0,0,0,0,0,4
105.4376164,105.5461891,8.535264407,3.75473153,43.97849017,38.00225219,0,0,0,0,0,0,0,0,0,0,4
105.5292339,105.5652114,8.738056773,3.858073536,44.10697789,37.99115514,0,0,0,0,0,0,0,0,0,0,4
105.3297499,105.513373,8.746221,3.765701106,44.00624284,38.10729197,0,0,0,0,0,0,0,0,0,0,4
105.4561347,105.6675918,8.587290837,3.858198275,44.14390361,37.96697974,0,0,0,0,0,0,0,0,0,0,4
105.6977959,105.652624,8.52113999,3.762530018,44.07557406,38.03356199,0,0,0,0,0,0,0,0,0,0,4
105.4400724,105.3680602,8.578153021,3.884121395,43.9857652,37.97348706,0,0,0,0,0,0,0,0,0,0,4
105.4914704,105.3981466,8.694191899,3.792351627,44.05996348,37.88425014,0,0,0,0,0,0,0,0,0,0,4
105.6168626,105.3728522,8.883701441,3.622878665,44.16925559,38.33632135,0,0,0,0,0,0,0,0,0,0,4
105.6009248,105.6066215,8.57492288,3.663762873,44.18783872,38.01910112,0,0,0,0,0,0,0,0,0,0,4
105.5557093,105.7659032,8.614961053,3.766812111,43.75939764,38.21843108,0,0,0,0,0,0,0,0,0,0,4
105.4820596,105.3530764,8.578432539,3.611679096,44.14262678,38.03216089,0,0,0,0,0,0,0,0,0,0,4
105.4558759,105.4440109,8.665706053,3.751707869,43.7547584,38.00490432,0,0,0,0,0,0,0,0,0,0,4
105.5332956,105.6960435,8.732977317,3.703414102,44.0637073,38.0259997,0,0,0,0,0,0,0,0,0,0,4
105.6035193,105.7582197,8.794833331,3.885391047,44.09280782,38.01250303,0,0,0,0,0,0,0,0,0,0,4
105.5852795,105.4567728,8.606030902,3.989626786,44.07005738,37.92576073,0,0,0,0,0,0,0,0,0,0,4
105.4389711,105.6000183,8.582824282,3.903642902,44.01347375,38.07085641,0,0,0,0,0,0,0,0,0,0,4
105.4915833,105.4196702,8.704657294,4.05920386,44.17294178,38.08775887,0,0,0,0,0,0,0,0,0,0,4
105.4888843,105.4247965,8.544843103,3.834444239,44.04494086,37.8761889,0,0,0,0,0,0,0,0,0,0,4
105.465243,105.41699,8.51477096,4.013374873,44.07685481,38.05701809,0,0,0,0,0,0,0,0,0,0,4
105.6346765,105.4275642,8.668067987,3.798272311,43.99631088,38.05218315,0,0,0,0,0,0,0,0,0,0,4
105.5036051,105.3855269,8.573471988,3.795832755,44.10773439,37.96864029,0,0,0,0,0,0,0,0,0,0,4
105.4418905,105.4490447,8.501107881,3.712918727,44.0890312,37.91030803,0,0,0,0,0,0,0,0,0,0,4
105.4206847,105.4875664,8.59488446,3.534320075,43.99399191,38.18836596,0,0,0,0,0,0,0,0,0,0,4
105.5492207,105.4808618,8.530550745,3.924610706,44.14256268,37.99066155,0,0,0,0,0,0,0,0,0,0,4
105.4813329,105.3583603,8.576221811,3.709222974,44.08298376,38.04715931,0,0,0,0,0,0,0,0,0,0,4
105.5448976,105.3786727,8.647528044,3.640886978,44.05107419,37.86894815,0,0,0,0,0,0,0,0,0,0,4
105.5102712,105.2975228,8.661067805,3.983500474,43.84016552,37.89212685,0,0,0,0,0,0,0,0,0,0,4
105.3712842,105.6503588,8.678640859,3.704365289,43.87490327,37.82434352,0,0,0,0,0,0,0,0,0,0,4
105.4474146,105.3205603,8.464051702,3.554609173,44.04048102,37.95427777,0,0,0,0,0,0,0,0,0,0,4
105.4369922,105.5383301,8.659532071,3.567521602,44.32145981,38.04169683,0,0,0,0,0,0,0,0,0,0,4
105.5103926,105.7016107,8.593557704,3.806820994,44.05243805,37.8374011,0,0,0,0,0,0,0,0,0,0,4
105.5259393,105.785818,8.626549302,3.817944441,44.13876386,37.92907708,0,0,0,0,0,0,0,0,0,0,4
105.5589538,105.4734869,8.783654262,3.773121385,43.9611034,38.06948571,0,0,0,0,0,0,0,0,0,0,4
105.5826738,105.3817053,8.722169457,3.772712106,44.12367226,38.06838419,0,0,0,0,0,0,0,0,0,0,4
105.4970312,105.4775822,8.452140419,3.823910432,43.82773126,38.05304346,0,0,0,0,0,0,0,0,0,0,4
105.2949413,105.4322693,8.717165611,3.720550948,44.03090034,37.97728981,0,0,0,0,0,0,0,0,0,0,4
105.383204,105.4264121,8.641246308,3.736052541,44.04714329,37.94254307,0,0,0,0,0,0,0,0,0,0,4
105.5532484,105.4515759,8.596222485,3.809284961,44.03955635,37.87342722,0,0,0,0,0,0,0,0,0,0,4
105.3909837,105.5670858,8.645432279,4.035893934,44.06573896,38.03675137,0,0,0,0,0,0,0,0,0,0,4
105.5662482,105.3239235,8.701760387,3.767094698,44.00590429,37.83967438,0,0,0,0,0,0,0,0,0,0,4
105.5671186,105.4345496,8.571635877,3.97586362,44.04059094,37.91309899,0,0,0,0,0,0,0,0,0,0,4
105.5738711,105.5365332,8.585492246,3.954645806,44.07705221,38.21384388,0,0,0,0,0,0,0,0,0,0,4
105.4678325,105.3146448,8.677778092,3.676186168,44.05826926,38.12831794,0,0,0,0,0,0,0,0,0,0,4
105.6589916,105.6540275,8.647414488,3.710302982,43.76440059,38.01552095,0,0,0,0,0,0,0,0,0,0,4
105.5143543,105.5209507,8.61867606,3.554889093,43.99971617,37.94883454,0,0,0,0,0,0,0,0,0,0,4
105.5651447,105.3662282,8.725945123,3.694580207,44.00374141,38.00616988,0,0,0,0,0,0,0,0,0,0,4
105.4550701,105.648496,8.754294509,3.945186194,43.9840918,38.06108286,0,0,0,0,0,0,0,0,0,0,4
105.3737858,105.6027486,8.657841545,3.664015377,44.14826225,37.80898428,0,0,0,0,0,0,0,0,0,0,4
105.5321393,105.4434902,8.637713336,3.709899299,43.99843905,38.01533974,0,0,0,0,0,0,0,0,0,0,4
105.5774885,105.5068566,8.536540447,3.755991191,43.88883369,38.01978972,0,0,0,0,0,0,0,0,0,0,4
105.506356,105.7225207,8.691683625,3.78436733,43.99459623,38.07538477,0,0,0,0,0,0,0,0,0,0,4
105.4946281,105.5543132,8.545654294,3.643900416,43.88396644,37.93351758,0,0,0,0,0,0,0,0,0,0,4
105.2576408,105.5570725,8.523085249,3.720222589,43.85733929,38.07247814,0,0,0,0,0,0,0,0,0,0,4
105.392726,105.6236461,8.647846356,3.733185647,44.03713474,38.14356075,0,0,0,0,0,0,0,0,0,0,4
105.5520885,105.5693506,8.494481662,3.917640798,43.92761086,38.01957411,0,0,0,0,0,0,0,0,0,0,4
105.4409761,105.221593,8.595010896,3.779561856,43.86628238,38.00375764,0,0,0,0,0,0,0,0,0,0,4
105.3998287,105.5969752,8.690831826,3.671026587,43.91190861,37.92393293,0,0,0,0,0,0,0,0,0,0,4
105.4934211,105.5853344,8.629192173,3.79828478,44.15494014,38.01097791,0,0,0,0,0,0,0,0,0,0,4
105.686723,105.5465865,8.680626639,3.843811933,43.95146122,38.1125359,0,0,0,0,0,0,0,0,0,0,4
105.5403028,105.6518177,8.60604652,3.829864304,44.01381149,38.10254501,0,0,0,0,0,0,0,0,0,0,4
105.4092006,105.4774257,8.688487496,3.836506169,43.86651819,38.02609425,0,0,0,0,0,0,0,0,0,0,4
105.6600105,105.3758519,8.554345012,3.842644045,44.17296069,38.02700761,0,0,0,0,0,0,0,0,0,0,4
105.6686837,105.5898919,8.705679921,3.84099514,44.29008338,37.96143134,0,0,0,0,0,0,0,0,0,0,4
105.6541746,105.3744907,8.616956423,3.824215166,43.91862842,38.06717296,0,0,0,0,0,0,0,0,0,0,4
105.5953429,105.3907529,8.670385636,3.843589116,44.03953902,38.04595919,0,0,0,0,0,0,0,0,0,0,4
105.415544,105.5603512,8.684891356,3.879123274,43.90729535,37.95196821,0,0,0,0,0,0,0,0,0,0,4
105.5184804,105.7254463,8.576986673,4.001824581,44.0596389,37.97348413,0,0,0,0,0,0,0,0,0,0,4
105.5375215,105.4960216,8.56696862,3.83272006,44.01934007,37.9122812,0,0,0,0,0,0,0,0,0,0,4
105.3466122,105.5300657,8.449399954,3.640530292,43.87368777,38.22242099,0,0,0,0,0,0,0,0,0,0,4
105.4728885,105.5011462,8.520384663,3.804711235,43.87319744,38.06211172,0,0,0,0,0,0,0,0,0,0,4
105.5655575,105.4218442,8.593124904,3.821096112,43.91979131,37.80276499,0,0,0,0,0,0,0,0,0,0,4
105.4895614,105.6120178,8.601384888,3.779529569,43.74322902,38.14357647,0,0,0,0,0,0,0,0,0,0,4
105.4988048,105.4841781,8.740075069,3.892289596,44.00494154,38.06490625,0,0,0,0,0,0,0,0,0,0,4
105.5155186,105.4667806,8.539401927,3.811869719,43.92524297,38.06546138,0,0,0,0,0,0,0,0,0,0,4
105.4044525,105.5758708,8.451512928,3.84741498,43.87149602,38.15722858,0,0,0,0,0,0,0,0,0,0,4
105.3057545,105.7048074,8.588385674,3.766180366,43.88583616,38.04609209,0,0,0,0,0,0,0,0,0,0,4
105.3373442,105.3117616,8.607325482,3.712120906,44.12585472,38.19623712,0,0,0,0,0,0,0,0,0,0,4
105.6101926,105.6019612,8.528479964,3.747222277,43.93587208,38.05821,0,0,0,0,0,0,0,0,0,0,4
105.2750161,105.5088468,8.780084304,3.700920307,44.02895294,38.01977345,0,0,0,0,0,0,0,0,0,0,4
105.3985362,105.5441163,8.482346506,3.87246485,43.88507915,38.06126399,0,0,0,0,0,0,0,0,0,0,4
105.7023083,105.5250329,8.481911875,3.888175517,44.00459391,37.98031854,0,0,0,0,0,0,0,0,0,0,4
105.857232,105.462416,8.705209197,3.828464949,44.05104988,37.95931356,0,0,0,0,0,0,0,0,0,0,4
105.5071149,105.569007,8.78592432,3.753784519,44.06466408,38.04696221,0,0,0,0,0,0,0,0,0,0,4
105.5173012,105.5760577,8.741195168,3.825030824,44.00525529,38.10034651,0,0,0,0,0,0,0,0,0,0,4
105.5432799,105.4797651,8.551886669,3.897404456,44.01558839,37.80154805,0,0,0,0,0,0,0,0,0,0,4
105.5454962,105.4384619,8.621501857,3.77103599,44.01983437,38.22709319,0,0,0,0,0,0,0,0,0,0,4
105.4653618,105.4562264,8.749283962,3.831566277,44.08452007,37.96863565,0,0,0,0,0,0,0,0,0,0,4
105.5334102,105.5872842,8.478864522,3.791481523,43.95692141,37.92731082,0,0,0,0,0,0,0,0,0,0,4
105.5611803,105.5868933,8.632252859,3.765530159,43.88622718,38.04702216,0,0,0,0,0,0,0,0,0,0,4
105.5137454,105.4824201,8.557169337,3.739477709,44.01161772,37.93706007,0,0,0,0,0,0,0,0,0,0,4
105.5594812,105.5202779,8.570293142,3.760212935,43.83109351,37.97048727,0,0,0,0,0,0,0,0,0,0,4
105.7231476,105.5630761,8.528114464,3.876815239,43.94606543,38.17321398,0,0,0,0,0,0,0,0,0,0,4
105.5185846,105.6190242,8.725063077,3.605870618,43.95727237,37.86420611,0,0,0,0,0,0,0,0,0,0,4
105.4068694,105.5677103,8.569900518,3.637381329,44.06198986,37.9790354,0,0,0,0,0,0,0,0,0,0,4
105.6212655,105.4578408,8.546894235,3.643917634,43.99817302,38.09417838,0,0,0,0,0,0,0,0,0,0,4
105.4850632,105.4152155,8.762178493,3.903744519,43.89273187,37.88720531,0,0,0,0,0,0,0,0,0,0,4
105.4595949,105.4454552,8.769050139,3.945336528,43.99280756,38.10033907,0,0,0,0,0,0,0,0,0,0,4
105.4501194,105.4106168,8.674954135,3.859803264,43.8685542,37.98346482,0,0,0,0,0,0,0,0,0,0,4
105.5919554,105.3536554,8.647572006,3.819818255,44.10027746,37.94610239,0,0,0,0,0,0,0,0,0,0,4
105.509579,105.594827,8.779981602,3.817305507,43.86236581,38.05881405,0,0,0,0,0,0,0,0,0,0,4
105.3498783,105.6195386,8.665332281,3.943985075,44.09786225,38.2921897,0,0,0,0,0,0,0,0,0,0,4
105.4464344,105.3644497,8.675507344,3.78636647,44.06153073,38.09412287,0,0,0,0,0,0,0,0,0,0,4
105.5485126,105.6290657,8.720356756,3.811027251,44.05681818,37.93228702,0,0,0,0,0,0,0,0,0,0,4
105.4840226,105.6537147,8.5555007,3.726819641,44.01233982,37.90557105,0,0,0,0,0,0,0,0,0,0,4
105.6964312,105.6325584,8.774125008,4.023417472,44.05608247,37.9497618,0,0,0,0,0,0,0,0,0,0,4
105.513098,105.4644648,8.743357208,3.919803207,44.03252273,38.0233585,0,0,0,0,0,0,0,0,0,0,4
105.5681048,105.4033263,8.674684383,3.934721996,43.89563821,37.95574304,0,0,0,0,0,0,0,0,0,0,4
105.3768642,105.4542296,8.695215395,3.933583135,44.11980702,37.6572367,0,0,0,0,0,0,0,0,0,0,4
105.6892904,105.6405941,8.665371755,3.869998445,44.23956644,38.0464323,0,0,0,0,0,0,0,0,0,0,4
105.4011017,105.634526,8.665129992,3.742677928,43.80894824,38.09675381,0,0,0,0,0,0,0,0,0,0,4
105.3659381,105.5489248,8.494925702,3.750728724,43.9931758,37.8095661,0,0,0,0,0,0,0,0,0,0,4
105.4127295,105.4803259,8.788949742,3.686541802,43.92829239,37.98216436,0,0,0,0,0,0,0,0,0,0,4
105.4136716,105.5892243,8.560878658,3.921493176,43.855571,38.09472906,0,0,0,0,0,0,0,0,0,0,4
105.556212,105.4850641,8.631186897,3.98009455,43.9072311,37.78962556,0,0,0,0,0,0,0,0,0,0,4
105.3264127,105.5062175,8.607540687,3.851777937,44.0299809,38.18370401,0,0,0,0,0,0,0,0,0,0,4
105.6327873,105.6159003,8.63810674,3.891317507,43.86592698,38.13545333,0,0,0,0,0,0,0,0,0,0,4
105.6643509,105.3909931,8.839231517,3.756290836,44.21261822,38.08381706,0,0,0,0,0,0,0,0,0,0,4
105.5983016,105.4829047,8.694203745,3.78027452,43.90734882,37.99518652,0,0,0,0,0,0,0,0,0,0,4
105.3608582,105.5539992,8.792557434,3.893697537,44.07423803,37.91341362,0,0,0,0,0,0,0,0,0,0,4
105.6511765,105.5898256,8.757541028,3.795830086,43.88661105,37.98656117,0,0,0,0,0,0,0,0,0,0,4
105.6426029,105.4928216,8.724823103,3.8064655,44.1503811,37.88728638,0,0,0,0,0,0,0,0,0,0,4
105.4854647,105.5615866,8.61982193,3.870498592,43.93789837,38.10781319,0,0,0,0,0,0,0,0,0,0,4
105.5054054,105.3854354,8.585836904,3.695250449,44.0006707,38.02942041,0,0,0,0,0,0,0,0,0,0,4
105.4948373,105.7098369,8.682271037,3.723626664,43.88024548,38.11421232,0,0,0,0,0,0,0,0,0,0,4
105.5283334,105.5244504,8.713423359,3.797347347,44.04870477,37.94621693,0,0,0,0,0,0,0,0,0,0,4
105.5927497,105.6087107,8.732736123,3.712108379,44.09541416,38.11856104,0,0,0,0,0,0,0,0,0,0,4
105.492559,105.5944569,8.633664767,3.673807334,44.16420354,37.80721952,0,0,0,0,0,0,0,0,0,0,4
105.3699286,105.5368475,8.609303161,3.764729484,43.99567505,37.96771649,0,0,0,0,0,0,0,0,0,0,4
105.4898729,105.5631164,8.658683214,3.752588619,44.08342814,37.99751733,0,0,0,0,0,0,0,0,0,0,4
105.541063,105.5677906,8.489716788,3.744406688,44.10614941,38.11707133,0,0,0,0,0,0,0,0,0,0,4
105.5111876,105.4505366,8.673598261,3.601072593,43.89929149,37.9819679,0,0,0,0,0,0,0,0,0,0,4
105.5427256,105.4690737,8.583617099,3.880544553,43.9890837,38.14603129,0,0,0,0,0,0,0,0,0,0,4
105.4779554,105.5984918,8.596704615,3.668799349,44.18922862,37.98756262,0,0,0,0,0,0,0,0,0,0,4
105.5725614,105.3634681,8.566544271,3.681914424,43.93775524,38.1195533,0,0,0,0,0,0,0,0,0,0,4
105.5398008,105.4739851,8.739814539,3.647558333,44.04258818,37.75985978,0,0,0,0,0,0,0,0,0,0,4
105.4665502,105.4659215,8.554978636,3.908406467,43.88865241,38.11291873,0,0,0,0,0,0,0,0,0,0,4
105.5289268,105.4903282,8.452709339,3.758191548,43.995811,38.05172364,0,0,0,0,0,0,0,0,0,0,4
105.4910155,105.3920859,8.568999174,3.99564584,43.9020455,38.10589856,0,0,0,0,0,0,0,0,0,0,4
105.5013537,105.4825293,8.573871467,3.990786166,43.8844762,38.08478172,0,0,0,0,0,0,0,0,0,0,4
105.6565579,105.5487267,8.446852322,3.614788368,43.78025324,38.19008626,0,0,0,0,0,0,0,0,0,0,4
105.5712849,105.620595,8.736316505,4.061105655,43.99503193,38.15627805,0,0,0,0,0,0,0,0,0,0,4
105.4934828,105.5041139,8.44737936,3.885852663,44.01626266,37.96138984,0,0,0,0,0,0,0,0,0,0,4
105.6632713,105.4565127,8.533639898,3.925425905,43.95958835,38.06500328,0,0,0,0,0,0,0,0,0,0,4
105.5645764,105.4649822,8.506407981,3.639923415,43.99854781,37.90491041,0,0,0,0,0,0,0,0,0,0,4
105.6228476,105.6213126,8.647204803,3.765404749,43.96023007,38.01363162,0,0,0,0,0,0,0,0,0,0,4
105.6475157,105.55336,8.548661979,3.787213629,44.09384429,38.09913595,0,0,0,0,0,0,0,0,0,0,4
105.6044743,105.4222534,8.710391643,3.985224404,43.96655597,37.88536339,0,0,0,0,0,0,0,0,0,0,4
105.626182,105.4199599,8.454178095,3.642883391,44.05437356,38.02625296,0,0,0,0,0,0,0,0,0,0,4
105.4599524,105.5584655,8.577492111,3.977894027,43.94763661,38.0136199,0,0,0,0,0,0,0,0,0,0,4
105.5282161,105.5232614,8.59466795,3.698790731,44.02393166,37.8451747,0,0,0,0,0,0,0,0,0,0,4
